dataset,unit_id,regime_id,predeclared_mechanism,mechanism_status,activation_measure,static_selected_policy,dynamic_selected_policy,winner_agreement,dynamic_regret,within_material_tolerance,execution_agreement,best_simple_policy_cost,best_advanced_policy_cost,attainable_improvement,simple_policy_improvement_recovered,counterexample_flag,evidence_source
M5,FOODS_3_288__CA_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,4685.567343218845,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_318__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,4604.207302469702,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_318__WI_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,8983.674432480906,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_319__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,operationally_weighted_ensemble,0,5.661426060469239,True,True,1329.7196134471478,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_376__WI_2,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,accuracy_first,0,0.0,True,True,24838.129782749646,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_377__TX_2,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,1100.3241309422876,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_377__TX_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,1388.5031873961157,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_412__WI_2,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,12100.769691539612,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_462__WI_2,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_rate_limited,accuracy_first,0,0.0,True,True,4018.8938495808534,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_501__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,operationally_weighted_ensemble,0,0.0,True,True,2242.9336333305505,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_541__CA_1,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_first,accuracy_first,1,0.0,True,True,119.32331848687767,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_541__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_first,operationally_weighted_ensemble,0,870.0914059703579,False,True,1212.8782059617415,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_547__WI_2,strict_frozen,ensemble_rate_cap,active,target_changed,simple_ensemble_rate_limited,simple_ensemble_rate_limited,1,0.0,True,False,4422.433764677305,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_555__CA_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,1338.2888153486238,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_555__CA_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,7030.000872993533,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_555__TX_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,6390.228472303867,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_555__TX_2,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,4858.649185355362,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_555__TX_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2608.5467043332997,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_555__WI_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2282.4101776842213,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__CA_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,accuracy_first,accuracy_first,1,0.0,True,True,4908.672235637026,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__CA_2,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2941.7640414559246,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__CA_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2730.632799510908,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__TX_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,5178.003789299175,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__TX_2,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,accuracy_first,accuracy_first,1,0.0,True,True,7923.194829432394,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__TX_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,accuracy_first,accuracy_first,1,0.0,True,True,4143.075787957093,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_586__WI_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,1718.4532552962792,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_587__CA_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,accuracy_first,operationally_weighted_ensemble,0,355.86458064830884,False,True,1257.962383072793,,,,True,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_587__CA_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2805.321809783292,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_587__TX_1,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,1368.78880939698,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_587__TX_2,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,accuracy_first,0,11.056144128576307,True,True,2099.745315550992,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_587__TX_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,operationally_weighted_ensemble,operationally_weighted_ensemble,1,0.0,True,True,2502.3383409557077,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_587__WI_3,strict_frozen,ensemble_rate_cap,inactive,target_unchanged,accuracy_first,accuracy_first,1,0.0,True,True,14779.337648848476,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_607__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_first,accuracy_first,1,0.0,True,True,4015.9172452221405,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
M5,FOODS_3_635__CA_3,strict_frozen,ensemble_rate_cap,active,target_changed,accuracy_first,operationally_weighted_ensemble,0,215.36463009656063,False,True,2353.1281242812165,,,,False,results/working/static_dynamic_ranking_diagnostics.csv;results/working/rate_limiter_mechanism_audit.csv
