dataset,scenario_id,planning_unit,selected_budget_K,budget_rule,unconstrained_dp_switch_count,budgeted_dp_switch_count,switch_reduction,expected_nonbinding,expected_binding,unconstrained_path_exceedance,classification_basis,constraint_activated,rate_limit_binding,switch_budget_binding,path_agreement,model_path_agreement,executed_plan_agreement,switch_count_agreement,unrounded_cost_agreement,operational_outcomes_agreement,dynamic_cost_difference,governance_cost_difference,unrounded_cost_difference,structural_equivalence,tie_flag,beam_width,state_rounding_rule,candidate_ordering,tie_breaking,implementation_branch_difference,numerical_tolerance,total_holding_cost_difference,total_shortage_cost_difference,total_order_change_cost_difference,total_expedite_cost_difference,total_switching_cost_difference,fill_rate_difference,average_on_hand_inventory_difference,ending_backlog_difference,total_lost_sales_difference,execution_violation_units_difference,planning_execution_gap_rate_difference,plan_volatility_difference,disagreement_diagnostic,n_expected_binding_units,n_total_units,expected_binding_rate,mean_effect_when_expected_binding,n_binding_units,activation_rate,mean_effect_when_binding
M5,long_lead,FOODS_3_202__CA_3,5,validation_q25,11.0,5.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-2519.243573594056,-1.5,-2519.243573594056,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,-2517.868586318955,0.12501272489781723,0.0,-1.5,0.006962379476584013,0.0,-36.888835099359824,0.0,-529.7414517757747,0.03571428571428581,2.500254497956348,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_202__TX_1,5,validation_q25,5.0,5.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_202__TX_2,5,validation_q25,4.0,5.0,-1.0,True,False,False,unconstrained_switch_count > K,False,False,False,False,False,False,False,False,False,0.14657118131390234,0.25,0.14657118131390234,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-0.10342881868657461,0.0,0.25,0.0,0.0,0.0,0.0,-31.19200555884595,0.0,-2.068576373731503,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_202__TX_3,5,validation_q25,7.0,5.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,33.115431753860776,-0.5,33.115431753860776,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,34.347105891713454,-0.7316741378525808,0.0,-0.5,-0.00822685171059001,0.0,-7.105427357601002e-15,0.0,-12.088648836604023,0.0,-14.633482757051553,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_226__WI_1,5,validation_q25,10.0,5.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,136.74775450902007,-1.25,136.74775450902007,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-27.48565092643753,164.50228824204555,0.9811171934123539,0.0,-1.25,-0.03219222861879567,-0.9816303902298955,-7.105427357601002e-15,0.0,4.9915307985988875,0.03571428571428581,19.62234386824707,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_226__WI_2,5,validation_q25,15.0,5.0,10.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,128.33885919824934,-2.5,128.33885919824934,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,130.92886507110052,-0.09000587285058259,0.0,-2.5,-0.0066631387477854576,0.0,7.105427357601002e-15,0.0,-20.573889038894436,-0.0357142857142857,-1.8001174570116518,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_226__WI_3,5,validation_q25,7.0,5.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-2.665653344218299,-0.5,-2.665653344218299,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-2.165653344218299,0.0,-5.329070518200751e-15,0.0,-0.5,0.0,-0.07734476229350662,0.0,0.0,0.0,0.0,-1.1368683772161603e-13,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_234__CA_3,5,validation_q25,4.0,4.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_234__WI_2,5,validation_q25,5.0,5.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_234__WI_3,5,validation_q25,9.0,5.0,4.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-1.0011167610355187,-1.0,-1.0011167610355187,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-0.0011167610348410406,0.0,-1.0,0.0,0.0,0.0,0.0,-22.556036504844542,0.0,-0.02233522069681726,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__CA_1,5,validation_q25,8.0,5.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,True,False,False,False,-0.75,-0.75,-0.75,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,-5.6175550858947645,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__CA_2,5,validation_q25,7.0,4.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,1.236607142856883,-0.75,1.236607142856883,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,1.9866071428571423,0.0,-0.75,0.0,0.0,0.0,0.0,123.86350960960908,-0.0357142857142857,39.73214285714286,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__CA_3,5,validation_q25,16.0,5.0,11.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-143.0249278219253,-2.75,-143.0249278219253,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,-139.3459547899929,-0.9289730319332747,0.0,-2.75,0.0,0.0,-9.289730319332762,0.0,98.18966565600658,0.03571428571428581,-18.579460638665523,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__TX_1,5,validation_q25,8.0,5.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-0.8850446428573377,-0.75,-0.8850446428573377,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-0.13504464285714413,0.0,-0.75,0.0,0.0,0.0,0.0,-24.958549324431488,0.0357142857142857,-2.7008928571428896,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__TX_2,5,validation_q25,0.0,0.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__TX_3,5,validation_q25,11.0,5.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-8.67477678571413,-1.5,-8.67477678571413,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-8.919642857143572,0.0,1.744866071428552,0.0,-1.5,0.0,-0.3185586734693828,0.0,0.0,-63.44727977701862,-0.1071428571428571,34.89732142857102,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_252__WI_3,5,validation_q25,5.0,3.0,2.0,True,False,False,unconstrained_switch_count > K,False,False,False,False,False,False,False,False,False,-4.6785714285715585,-0.5,-4.6785714285715585,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-4.071428571428555,-4.547473508864641e-13,-0.10714285714284966,0.0,-0.5,0.0,-0.14540816326530148,-1.4210854715202004e-14,0.0,-0.7857142857144481,-0.0357142857142857,-2.1428571428569825,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_281__CA_3,5,validation_q25,17.0,5.0,12.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-3.452008928570649,-3.0,-3.452008928570649,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,-0.4520089285714286,0.0,-3.0,0.0,0.0,0.0,0.0,79.64530525950386,0.03571428571428581,-9.04017857142857,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_282__CA_3,5,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_288__CA_3,5,validation_q25,4.0,4.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_318__CA_3,5,validation_q25,7.0,5.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-1519.721155761813,-0.5,-1519.721155761813,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,158.59410994037535,-1677.055184500558,-0.7600812016307286,0.0,-0.5,0.11533121911668365,5.664075355013402,-3.032305036272316,0.0,-607.1521467029363,0.0714285714285714,-15.201624032614603,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_318__WI_3,5,validation_q25,6.0,1.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,16.914643689233344,-1.25,16.914643689233344,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,18.190424939232344,-0.02578124999999698,0.0,-1.25,-0.005623006163596012,0.0,1.8190424939232765,0.0,-35.08585898763647,-0.0357142857142857,-0.5156249999999147,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_319__CA_3,5,validation_q25,0.0,0.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_376__WI_2,5,validation_q25,8.0,5.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,True,False,False,False,-0.75,-0.75,-0.75,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,6.620127948401205,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_377__TX_2,5,validation_q25,4.0,2.0,2.0,True,False,False,unconstrained_switch_count > K,False,False,False,False,False,False,False,False,False,9.23586428065937,-0.5,9.23586428065937,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,9.735864280659598,0.0,0.0,-0.5,-0.002596230474842587,0.0,0.0,0.0,-8.246063662828192,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_377__TX_3,5,validation_q25,10.0,4.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,24.328144093573428,-1.5,24.328144093573428,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,25.428571428571786,0.0,0.3995726650016227,0.0,-1.5,0.0,0.9081632653061291,0.0,0.0,-24.285714285714278,0.0,7.991453300032504,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_412__WI_2,5,validation_q25,4.0,4.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_462__WI_2,5,validation_q25,9.0,5.0,4.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,True,False,False,False,-1.0,-1.0,-1.0,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,16.478269431929448,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_501__CA_3,5,validation_q25,4.0,4.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_541__CA_1,5,validation_q25,1.0,1.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_541__CA_3,5,validation_q25,2.0,2.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_547__WI_2,5,validation_q25,5.0,5.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_555__CA_1,5,validation_q25,2.0,2.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_555__CA_3,5,validation_q25,8.0,5.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-1525.8979477477533,-0.75,-1525.8979477477533,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-55.598655229508836,-1470.3881538511478,0.8388613329039991,0.0,-0.75,-0.0352383959703047,-1.985666258196737,-6.106724127705306,0.0,-447.18136585386674,-0.0357142857142857,16.777226658079968,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_555__TX_1,5,validation_q25,6.0,4.0,2.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,True,False,False,False,-0.5,-0.5,-0.5,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,2.8035848487686508,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_555__TX_2,5,validation_q25,4.0,4.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_555__TX_3,5,validation_q25,9.0,5.0,4.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,101.23305634455755,-1.0,101.23305634455755,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,3.625,99.67209779471432,-1.064041450156287,0.0,-1.0,0.025132611519518122,0.12946428571428825,2.768221147391216,0.0,73.17013745940255,0.03571428571428581,-21.280829003125717,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_555__WI_3,5,validation_q25,10.0,4.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,8.548942492534024,-1.5,8.548942492534024,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-49.175359243430194,59.523073636844856,-0.29877190088100036,0.0,-1.5,0.007277378413769076,-1.7562628301225125,10.367187499999993,0.0,25.079608312324353,0.0,-5.975438017620007,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__CA_1,5,validation_q25,8.0,5.0,3.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,True,False,False,False,-0.75,-0.75,-0.75,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,-4.717610873009789,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__CA_2,5,validation_q25,10.0,5.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-7.411607142857065,-1.25,-7.411607142857065,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-7.625,1.6964285714292373,-0.23303571428569647,0.0,-1.25,-0.002375759464091076,-0.2723214285714377,-1.8392857142856087,0.0,-32.042755160253364,-0.0714285714285714,-4.660714285713823,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__CA_3,5,validation_q25,11.0,5.0,6.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-1.1233101060497575,-1.5,-1.1233101060497575,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.37668989395115027,0.0,-1.5,0.0,0.0,0.0,0.0,-157.15159650487158,-0.0714285714285714,7.533797879022984,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__TX_1,5,validation_q25,14.0,5.0,9.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,-3966.4392977412845,-2.25,-3966.4392977412845,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,-49.00829870850566,-3915.693789202349,0.5127901695706312,0.0,-2.25,-0.04910782838330768,-1.750296382446642,-75.46096790384998,0.0,-1100.3737108500206,0.0,10.25580339141257,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__TX_2,5,validation_q25,6.0,5.0,1.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,0.1678571428565192,-0.25,0.1678571428565192,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.41785714285714093,0.0,-0.25,0.0,0.0,0.0,0.0,8.35714285714289,0.0357142857142857,8.357142857142833,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__TX_3,5,validation_q25,4.0,4.0,0.0,True,False,False,unconstrained_switch_count > K,False,False,False,True,True,True,True,True,True,0.0,0.0,0.0,True,True,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_586__WI_3,5,validation_q25,9.0,4.0,5.0,False,True,True,unconstrained_switch_count > K,True,False,True,False,False,False,False,False,False,27.94115570900385,-1.25,27.94115570900385,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,29.001791382423903,0.18936432657931945,0.0,-1.25,-0.006606330611030442,0.0,2.900179138242379,0.0,-11.179576557047824,0.07142857142857151,3.7872865315864885,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
M5,long_lead,FOODS_3_587__CA_1,5,validation_q25,2.0,4.0,-2.0,True,False,False,unconstrained_switch_count > K,False,False,False,False,False,True,False,False,False,0.5,0.5,0.5,False,False,96,0.10*validation_mean; floor=0.25,sorted model names,deterministic accumulated cost then model path,switch-budget feasibility filter only,1e-09,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,38.571428571428555,0.0,0.0,branch-specific beam-pruning path: the budget feasibility filter changes the retained approximate state set despite a feasible unconstrained terminal path,63,100,0.63,-106.35668966331266,63,0.63,-106.35668966331266
