scenario_id,strategy,WAPE,MASE,total_dynamic_cost,fill_rate,planning_execution_gap_rate,plan_volatility,switch_count
L2_B10_moderate,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,516841.22993052116,0.7024129461122651,0.616785714285714,26023.581741009355,0.0
L2_B10_moderate,feasibility_aware,0.11588284104768151,0.5126085635723481,534596.5995578626,0.6886603922186194,0.6124999999999998,26150.05959699095,6.37
L2_B10_tight,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,3124646.2960810536,0.2780392100671717,0.8864285714285707,3419.65847238992,0.0
L2_B10_tight,simple_ensemble,0.13320371645847104,0.5703987556060911,3124651.9489613366,0.2780392100671717,0.8864285714285707,3419.65847238992,0.0
L2_B10_tight,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,3154643.9350136714,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B10_tight,accuracy_first,0.11559139189390702,0.5124339092535392,3154774.857040463,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B10_tight,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,3154774.857040463,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B10_tight,feasibility_aware,0.11588284104768151,0.5126085635723481,3169927.7866454995,0.2704823231687986,0.8849999999999997,3434.6569670797126,6.37
L2_B10_tight,accuracy_smoothed,0.11559139189390702,0.5124339092535392,3180542.4837397807,0.26909878586915986,0.8842857142857141,3450.964656082888,0.0
L2_B10_tight,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,3278795.5690046214,0.25505664720121723,0.8767857142857138,3501.429733751858,0.0
L2_B2_flexible,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,95614.15056688139,0.9360870046031424,0.029285714285714293,58877.98246862078,0.0
L2_B2_flexible,simple_ensemble,0.13320371645847104,0.5703987556060911,95619.803447165,0.9360870046031424,0.029285714285714293,58877.98246862078,0.0
L2_B2_flexible,feasibility_aware,0.11588284104768151,0.5126085635723481,99428.57226219974,0.9142459961324626,0.06928571428571426,80622.03675516468,6.37
L2_B2_flexible,accuracy_smoothed,0.11559139189390702,0.5124339092535392,101039.95648684453,0.9242649333124998,0.045357142857142846,65276.95808664837,0.0
L2_B2_flexible,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,102334.75876372492,0.9241483523094213,0.06464285714285711,81434.56791989469,0.0
L2_B2_flexible,accuracy_first,0.11559139189390702,0.5124339092535392,102859.02405684795,0.9243792177939256,0.07464285714285711,82143.86384583318,0.0
L2_B2_flexible,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,102859.02405684795,0.9243792177939256,0.07464285714285711,82143.86384583318,0.0
L2_B2_flexible,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,112788.38591081002,0.8951592684533399,0.13035714285714278,81302.2537731607,0.0
L2_B2_moderate,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,124499.64344419999,0.7726580758251855,0.5617857142857142,26548.482315483547,0.0
L2_B2_moderate,simple_ensemble,0.13320371645847104,0.5703987556060911,124505.2963244836,0.7726580758251855,0.5617857142857142,26548.482315483547,0.0
L2_B2_moderate,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,143011.8117282111,0.6983500205239176,0.5821428571428572,25615.36546866653,0.0
L2_B2_moderate,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,144714.40052902035,0.7024194591021591,0.617142857142857,26029.654155474378,0.0
L2_B2_moderate,accuracy_first,0.11559139189390702,0.5124339092535392,144842.93483070255,0.7024129461122651,0.616785714285714,26023.581741009355,0.0
L2_B2_moderate,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,144842.93483070255,0.7024129461122651,0.616785714285714,26023.581741009355,0.0
L2_B2_moderate,feasibility_aware,0.11588284104768151,0.5126085635723481,145865.60413733125,0.6886603922186194,0.6124999999999998,26150.05959699095,6.37
L2_B2_moderate,accuracy_smoothed,0.11559139189390702,0.5124339092535392,146036.0759604096,0.7112973045569904,0.6021428571428572,25013.07151941083,0.0
L2_B2_tight,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,681941.1047905171,0.2780392100671717,0.8864285714285707,3419.65847238992,0.0
L2_B2_tight,simple_ensemble,0.13320371645847104,0.5703987556060911,681946.7576708007,0.2780392100671717,0.8864285714285707,3419.65847238992,0.0
L2_B2_tight,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,688879.2350463778,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B2_tight,accuracy_first,0.11559139189390702,0.5124339092535392,689010.1570731688,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B2_tight,accuracy_order_up_to,0.11559139189390702,0.5124339092535392,689010.1570731688,0.2733391603577528,0.884285714285714,3391.3517494418797,0.0
L2_B2_tight,feasibility_aware,0.11588284104768151,0.5126085635723481,691515.2826608494,0.2704823231687986,0.8849999999999997,3434.6569670797126,6.37
L2_B2_tight,accuracy_smoothed,0.11559139189390702,0.5124339092535392,694313.7348685793,0.26909878586915986,0.8842857142857141,3450.964656082888,0.0
L2_B2_tight,accuracy_frozen_horizon,0.11559139189390702,0.5124339092535392,714417.5610533172,0.25505664720121723,0.8767857142857138,3501.429733751858,0.0
L2_B5_flexible,simple_ensemble_rate_limited,0.13320371645847104,0.5703987556060911,119081.69377416371,0.9360870046031424,0.029285714285714293,58877.98246862078,0.0
L2_B5_flexible,simple_ensemble,0.13320371645847104,0.5703987556060911,119087.3466544473,0.9360870046031424,0.029285714285714293,58877.98246862078,0.0
L2_B5_flexible,accuracy_smoothed,0.11559139189390702,0.5124339092535392,129872.4550000264,0.9242649333124998,0.045357142857142846,65276.95808664837,0.0
L2_B5_flexible,accuracy_rate_limited,0.11559139189390702,0.5124339092535392,131227.6452379083,0.9241483523094213,0.06464285714285711,81434.56791989469,0.0
L2_B5_flexible,accuracy_first,0.11559139189390702,0.5124339092535392,131622.3898625398,0.9243792177939256,0.07464285714285711,82143.86384583318,0.0
